t,q_t,p_t
2461,0.8714533448489925,0.49047227600018517
2462,0.876314494941752,0.48173343680123143
2463,0.8810880135850172,0.47294642425859756
2464,0.8857734234269239,0.46411211707353783
2465,0.8903702559264879,0.45523139867677076
2466,0.8948780514004593,0.446305157140136
2467,0.8992963590692906,0.43733428508778727
2468,0.903624737102215,0.42831967960692974
2469,0.9078627526614292,0.41926224215811153
2470,0.9120099819453773,0.41016287848507754
2471,0.9160660102311308,0.401022498524195
2472,0.9200304319158612,0.39184201631346005
2473,0.9239028505574,0.38262234990109373
2474,0.927682878913883,0.3733644212537373
2475,0.9313701389824747,0.3640691561642555
2476,0.9349642620371681,0.3547374841591573
2477,0.9384648886656578,0.3453703384056432
2478,0.941871668805281,0.3359686556182885
2479,0.9451842617780236,0.32653337596537196
2480,0.9484023363245885,0.31706544297485895
2481,0.9515255706375209,0.3075658034400484
2482,0.9545536523933895,0.29803540732489386
2483,0.9574862787840188,0.28847520766900686
2484,0.9603231565467697,0.27888616049235293
2485,0.9630640019938659,0.26926922469964976
2486,0.9657085410407626,0.2596253619844766
2487,0.9682565092335553,0.249955536733105
2488,0.9707076517754247,0.2402607159280601
2489,0.9730617235521165,0.23054186905142238
2490,0.9753184891564531,0.22079996798787954
2491,0.9774777229118741,0.21103598692753792
2492,0.9795392088950039,0.20125090226850353
2493,0.9815027409572442,0.1914456925192423
2494,0.9833681227453888,0.18162133820072912
2495,0.9851351677212588,0.1717788217483959
2496,0.9868036991803566,0.16191912741388784
2497,0.9883735502695364,0.15204324116663837
2498,0.9898445640036894,0.14215215059527223
2499,0.9912165932814418,0.13224684480884658
2500,0.9924895008998662,0.12232831433794004
2501,0.9936631595682006,0.11239755103559972
2502,0.9947374519205782,0.10245554797815583
2503,0.9957122705277637,0.09250329936591413
2504,0.9965875179078965,0.08254180042373584
2505,0.9973631065362384,0.07257204730151516
2506,0.9980389588539267,0.06259503697456432
2507,0.9986150072757296,0.05261176714391604
2508,0.999091194196805,0.04262323613655337
2509,0.9994674719984608,0.03263044280557704
2510,0.9997438030529167,0.02263438643032015
2511,0.9999201597270672,0.012636066616420232
2512,0.999996524385245,0.0026364831958586715
2513,0.9999728893909843,-0.007363363873022475
2514,0.9998492571077845,-0.01736247460551632
2515,0.999625639898874,-0.027359849090549615
2516,0.9993020601259736,-0.037354487590673856
2517,0.9988785501470605,-0.04734539064203903
2518,0.9983551523131328,-0.05733155915433999
2519,0.9977319189639737,-0.06731199451072552
2520,0.9970089124229182,-0.07728569866765997
2521,0.9961862049906205,-0.08725167425472766
2522,0.9952638789378236,-0.09720892467436988
2523,0.994242026497133,-0.10715645420154467
2524,0.9931207498537927,-0.1170932680832993
2525,0.9919001611354671,-0.12701837263824559
2526,0.9905803824010279,-0.13693077535592807
2527,0.9891615456283486,-0.14682948499607495
2528,0.9876437927011064,-0.1567135116877222
2529,0.9860272753945941,-0.16658186702820071
2530,0.9843121553605424,-0.17643356418197642
2531,0.9824986041109546,-0.18626761797933392
2532,0.9805868030009557,-0.19608304501489346
2533,0.9785769432106567,-0.20587886374595152
2534,0.9764692257260367,-0.21565409459063498
2535,0.974263861318844,-0.22540776002585936
2536,0.9719610705255195,-0.23513888468508115
2537,0.9695610836251424,-0.24484649545583445
2538,0.9670641406164028,-0.2545296215770422
2539,0.9644704911936015,-0.2641872947360922
2540,0.9617803947216809,-0.2738185491656686
2541,0.9589941202102881,-0.28342242174032845
2542,0.9561119462868742,-0.29299795207281426
2543,0.9531341611688318,-0.3025441826100928
2544,0.9500610626346724,-0.31206015872911036
2545,0.9468929579942496,-0.321544928832255
2546,0.9436301640580272,-0.3309975444425164
2547,0.9402730071053992,-0.3404170602983335
2548,0.9368218228520606,-0.3498025344481208
2549,0.9332769564164368,-0.35915302834446333
2550,0.9296387622851714,-0.36846760693797137
2551,0.9259076042776774,-0.3777453387707856
2552,0.9220838555097557,-0.38698529606972276
2553,0.918167898356283,-0.39618655483905296
2554,0.9141601244129747,-0.40534819495289925
2555,0.910060934457225,-0.41446930024725026
2556,0.9058707384080297,-0.42354895861157654
2557,0.9015899552849935,-0.4325862620800417
2558,0.8972190131664288,-0.4415803069222988
2559,0.8927583491465475,-0.4505301937338637
2560,0.8882084092917515,-0.4594350275260552
2561,0.8835696485960264,-0.46829391781549407
2562,0.8788425309354416,-0.4771059787131514
2563,0.8740275290217633,-0.4858703290129374
2564,0.8691251243551829,-0.49458609227982214
2565,0.8641358071761669,-0.5032523969374789
2566,0.8590600764164333,-0.5118683763554419
2567,0.8538984396490581,-0.5204331689357693
2568,0.848651413037718,-0.5289459181992031
2569,0.843319521285074,-0.537405772870817
2570,0.8379032975803016,-0.5458118869651439
2571,0.8324032835457711,-0.5541634198707743
2572,0.8268200291828861,-0.5624595364344176
2573,0.8211540928170827,-0.5706994070444175
2574,0.8154060410419977,-0.5788822077137129
2575,0.8095764486628084,-0.587007120162237
2576,0.8036658986387529,-0.5950733318987449
2577,0.7976749820248336,-0.6030800363020629
2578,0.7916042979127117,-0.6110264327017506
2579,0.7854544533707986,-0.6189117264581682
2580,0.7792260633835484,-0.6267351290419398
2581,0.7729197507899598,-0.6344958581128074
2582,0.7665361462212922,-0.6421931375978637
2583,0.7600758880380025,-0.6498261977691601
2584,0.753539622265909,-0.6573942753206796
2585,0.7469280025315889,-0.6648966134446672
2586,0.7402416899970156,-0.6723324619073103
2587,0.7334813532934427,-0.6797010771237627
2588,0.7266476684545403,-0.6870017222325027
2589,0.7197413188487926,-0.6942336671690194
2590,0.7127629951111599,-0.7013961887388191
2591,0.7057133950740162,-0.708488570689745
2592,0.6985932236973651,-0.7155101037836019
2593,0.6914031929983442,-0.7224600858670804
2594,0.6841440219800234,-0.7293378219419723
2595,0.6768164365595047,-0.7361426242346699
2596,0.66942116949533,-0.7428738122649441
2597,0.6619589603142059,-0.7495307129139918
2598,0.6544305552370503,-0.756112660491748
2599,0.6468367071043709,-0.762618996803455
2600,0.6391781753009811,-0.7690490712154818
2601,0.6314557256800613,-0.7754022407203871
2602,0.6236701304865734,-0.7816778700012202
2603,0.6158221682800369,-0.7878753314950533
2604,0.6079126238566723,-0.7939940054557368
2605,0.5999422881709221,-0.8000332800158748
2606,0.5919119582563548,-0.8059925512480113
2607,0.5838224371459618,-0.8118712232250229
2608,0.5756745337918543,-0.817668708079712
2609,0.5674690629843676,-0.8233844260635932
2610,0.5592068452705825,-0.8290178056048679
2611,0.5508887068722703,-0.8345682833655822
2612,0.5425154796032708,-0.8400353042979599
2613,0.5340880007863111,-0.8454183216999078
2614,0.5256071131692728,-0.8507167972696857
2615,0.5170736648409174,-0.8559302011597367
2616,0.508488509146078,-0.8610580120296718
2617,0.499852504600324,-0.8660997170984038
2618,0.49116651480410994,-0.871054812195426
2619,0.48243140835641546,-0.8759228018112287
2620,0.47364805876788535,-0.8807031991468502
2621,0.46481734437347844,-0.885395526162557
2622,0.4559401482446342,-0.8899993136256475
2623,0.4470173581009655,-0.8945141011573756
2624,0.4380498662214867,-0.898939437278988
2625,0.4290385693553857,-0.9032748794568723
2626,0.4199843686323492,-0.9075199941468111
2627,0.4108881694724495,-0.9116743568373351
2628,0.4017508814956025,-0.9157375520921754
2629,0.39257341843060595,-0.9197091735918065
2630,0.3833566980237664,-0.9235888241740783
2631,0.3741016419471244,-0.9273761158739328
2632,0.36480917570628774,-0.9310706699621999
2633,0.3554802285478804,-0.9346721169834707
2634,0.34611573336661833,-0.9381800967930433
2635,0.33671662661201957,-0.9415942585929364
2636,0.3272838481947596,-0.9449142609669703
2637,0.31781834139268017,-0.9481397719149075
2638,0.3083210527564615,-0.9512704688856533
2639,0.29879293201496715,-0.9543060388095104
2640,0.2892349319802713,-0.9572461781294865
2641,0.2796480084523774,-0.9600905928316498
2642,0.2700331201236383,-0.9628389984745298
2643,0.2603912284828868,-0.9654911202175624
2644,0.25072329771928703,-0.9680466928485734
2645,0.24103029462591533,-0.9705054608102994
2646,0.23131318850308102,-0.9728671782259445
2647,0.22157295106139643,-0.9751316089237669
2648,0.2118105563246057,-0.9772985264606969
2649,0.2020269805321825,-0.9793677141449808
2650,0.19222320204170606,-0.9813389650578502
2651,0.1824002012310255,-0.9832120820742138
2652,0.1725589604002218,-0.98498687788237
2653,0.1627004636733781,-0.986663175002738
2654,0.15282569690016704,-0.9882408058056057
2655,0.14293564755726598,-0.9897196125278929
2656,0.1330313046496092,-0.9910994472889273
2657,0.12311365861148743,-0.9923801721052328
2658,0.11318370120750453,-0.9935616589043277
2659,0.10324242543340087,-0.9946437895375322
2660,0.09329082541675388,-0.995626455791783
2661,0.08332989631756521,-0.9965095594004546
2662,0.07336063422874478,-0.9972930120531861
2663,0.06338403607650148,-0.9979767354047123
2664,0.05340109952065053,-0.9985606610826981
2665,0.043412822854847516,-0.9990447306945757
2666,0.03342020490675902,-0.9994288958333837
2667,0.023424244938179843,-0.9997131180826083
2668,0.013425942545106852,-0.9998973690200247
2669,0.0034262975577793505,-0.9999816302205391
2670,-0.00657369005930393,-0.9999658932580315
2671,-0.01657302030738128,-0.9998501597061982
2672,-0.026570693253427896,-0.9996344411383942
2673,-0.03656570913014917,-0.9993187591264763
2674,-0.04655706843595743,-0.9989031452386458
2675,-0.05654377203492209,-0.9983876410362914
2676,-0.06652482125668326,-0.9977722980698334
2677,-0.07649921799631876,-0.9970571778735683
2678,-0.08646596481415462,-0.9962423519595158
2679,-0.09642406503550907,-0.9953279018102674
2680,-0.10637252285035997,-0.9943139188708381
2681,-0.11631034341292584,-0.9932005045395217
2682,-0.12623653294115042,-0.9919877701577513
2683,-0.13615009881608087,-0.9906758369989651
2684,-0.14605004968112972,-0.989264836256479
2685,-0.15593539554121044,-0.9877549090303672
2686,-0.16580514786173706,-0.9861462063133525
2687,-0.1756583196674775,-0.9844388889757064
2688,-0.1854939256412512,-0.9826331277491628
2689,-0.19531098222246077,-0.9807291032098443
2690,-0.20510850770544808,-0.9787270057602048
2691,-0.21488552233766486,-0.9766270356099892
2692,-0.22464104841764787,-0.9744294027562127
2693,-0.2343741103927891,-0.9721343269621605
2694,-0.24408373495689106,-0.969742037735412
2695,-0.2537689511474973,-0.96725277430489
2696,-0.26342879044298884,-0.9646667855969375
2697,-0.27306228685943607,-0.9619843302104254
2698,-0.28266847704719733,-0.9592056763908923
2699,-0.2922464003872539,-0.9563311020037201
2700,-0.30179509908727176,-0.9533608945063474
2701,-0.31131361827738085,-0.9502953509195241
2702,-0.3208010061056622,-0.9471347777976089
2703,-0.330256313833333,-0.9438794911979139
2704,-0.33967859592962046,-0.9405298166490991
2705,-0.34906691016631497,-0.9370860891186193
2706,-0.35842031771199284,-0.9335486529792278
2707,-0.3677378832258995,-0.9299178619745384
2708,-0.3770186749514836,-0.9261940791836515
2709,-0.3862617648095725,-0.9223776769848462
2710,-0.3954662284911805,-0.9184690370183424
2711,-0.4046311455499394,-0.9144685501481368
2712,-0.41375559949414326,-0.9103766164229163
2713,-0.4228386778783977,-0.9061936450360536
2714,-0.4318794723948643,-0.9019200542846872
2715,-0.44087707896409145,-0.8975562715278924
2716,-0.4498305978254222,-0.8931027331439448
2717,-0.45873913362697033,-0.8885598844866829
2718,-0.4676017955151558,-0.8839281798409723
2719,-0.47641769722378974,-0.8792080823772775
2720,-0.4851859571627013,-0.8744000641053451
2721,-0.4939056985058966,-0.8695046058270022
2722,-0.5025760492792414,-0.8645221970880765
2723,-0.5111961424476582,-0.8594533361294421
2724,-0.5197651160018303,-0.8542985298371947
2725,-0.5282821130444021,-0.8490582936919635
2726,-0.5367462818756695,-0.8437331517173631
2727,-0.5451567760787493,-0.8383236364275909
2728,-0.5535127546042213,-0.832830288774176
2729,-0.5618133818542329,-0.8272536580918837
2730,-0.5700578277660591,-0.8215943020437821
2731,-0.5782452678951086,-0.8158527865654762
2732,-0.5863748834973685,-0.8100296858085138
2733,-0.5944458616112788,-0.8041255820829705
2734,-0.602457395139028,-0.798141065799219
2735,-0.6104086829272632,-0.7920767354088876
2736,-0.6182989298472058,-0.7859331973450152
2737,-0.6261273468741636,-0.7797110659614083
2738,-0.633893151166434,-0.7734109634712052
2739,-0.6415955661435877,-0.7670335198846551
2740,-0.6492338215641271,-0.7605793729461165
2741,-0.6568071536025101,-0.7540491680702834
2742,-0.6643148049255327,-0.7474435582776433
2743,-0.671756024768063,-0.7407632041291754
2744,-0.6791300690081163,-0.7340087736602945
2745,-0.6864362002412688,-0.7271809423140475
2746,-0.6936736878543972,-0.7202803928735692
2747,-0.7008418080987402,-0.7133078153938034
2748,-0.7079398441622733,-0.7062639071324983
2749,-0.7149670862413902,-0.69914937248048
2750,-0.7219228316118829,-0.6919649228912137
2751,-0.7288063846992144,-0.6847112768096583
2752,-0.735617057148076,-0.6773891596004218
2753,-0.7423541678912229,-0.6699993034752253
2754,-0.7490170432175806,-0.6625424474196814
2755,-0.7556050168396165,-0.6550193371193954
2756,-0.7621174299599685,-0.6474307248853974
2757,-0.7685536313373245,-0.639777369578911
2758,-0.7749129773515467,-0.6320600365354666
2759,-0.7811948320680339,-0.6242794974883686
2760,-0.7873985673013142,-0.6164365304915218
2761,-0.7935235626778644,-0.6085319198416259
2762,-0.7995692056981467,-0.6005664559997459
2763,-0.8055348917978593,-0.5925409355122658
2764,-0.8114200244083921,-0.5844561609312345
2765,-0.817224015016484,-0.5763129407341101
2766,-0.8229462832230743,-0.5681120892429122
2767,-0.8285862568013422,-0.5598544265427902
2768,-0.83414337175393,-0.5515407784000138
2769,-0.8396170723693425,-0.5431719761793974
2770,-0.845006811277518,-0.534748856761163
2771,-0.8503120495045657,-0.5262722624572526
2772,-0.855532256526663,-0.5177430409270964
2773,-0.8606669103231076,-0.5091620450928476
2774,-0.8657154974285199,-0.5005301330540894
2775,-0.8706775129841894,-0.4918481680020259
2776,-0.8755524607885604,-0.48311701813316216
2777,-0.8803398533468526,-0.47433755656248505
2778,-0.8850392119198102,-0.4655106612361517
2779,-0.8896500665715756,-0.45663721484369474
2780,-0.894171956216684,-0.44771810472975343
2781,-0.8986044286661707,-0.43875422280533916
2782,-0.9029470406727909,-0.42974646545864437
2783,-0.9071993579753437,-0.42069573346540373
2784,-0.9113609553420989,-0.4116029318988165
2785,-0.91543141661332,-0.4024689700390394
2786,-0.9194103347428797,-0.39329476128225843
2787,-0.9232973118389651,-0.3840812230493492
2788,-0.9270919592038667,-0.37482927669413507
2789,-0.9307938973728478,-0.3655398474112515
2790,-0.9344027561520917,-0.3562138641436268
2791,-0.9379181746557204,-0.3468522594895878
2792,-0.9413398013418834,-0.33745596960959984
2793,-0.9446672940479124,-0.3280259341326509
2794,-0.9479003200245365,-0.31856309606228866
2795,-0.9510385559691582,-0.30906840168232014
2796,-0.9540816880581829,-0.2995428004621834
2797,-0.9570294119784019,-0.28998724496200046
2798,-0.9598814329574229,-0.2804026907373213
2799,-0.9626374657931482,-0.2707900962435685
2800,-0.9652972348822942,-0.2611504227401913
2801,-0.9678604742479521,-0.2514846341945401
2802,-0.9703269275661851,-0.24179369718546942
2803,-0.9726963481916615,-0.2320785808066802
2804,-0.9749684991823188,-0.22234025656981032
2805,-0.9771431533230578,-0.21257969830728346
2806,-0.9792200931484645,-0.20279788207492586
2807,-0.9811991109645564,-0.19299578605436074
2808,-0.9830800088695517,-0.18317439045519018
2809,-0.9848625987736601,-0.17333467741697411
2810,-0.9865467024178912,-0.16347763091101636
2811,-0.9881321513918805,-0.1536042366419675
2812,-0.9896187871507306,-0.14371548194925446
2813,-0.9910064610308656,-0.1338123557083465
2814,-0.9922950342648976,-0.12389584823186768
2815,-0.993484377995503,-0.11396695117056568
2816,-0.9945743732883089,-0.10402665741414663
2817,-0.995564911143786,-0.09407596099198615
2818,-0.9964558925081487,-0.08411585697372646
2819,-0.9972472282832605,-0.07414734136976942
2820,-0.9979388393355441,-0.0641714110316754
2821,-0.998530656503894,-0.054189063552478205
2822,-0.9990226206065936,-0.044201297166925765
2823,-0.9994146824472325,-0.03420911065165663
2824,-0.9997068028196268,-0.024213503225322335
2825,-0.999898952511739,-0.014215474448665505
2826,-0.9999911123086,-0.004216024124563809
2827,-0.9999832729942303,0.005783847801950342
2828,-0.9998754353525611,0.015783141343684297
2829,-0.9996676101673566,0.025780856571283886
2830,-0.9993598182211354,0.035775993713226345
2831,-0.9989520902930921,0.04576755325579748
2832,-0.9984444671560194,0.05575453604304304
2833,-0.9978369995722312,0.06573594337668429
2834,-0.9971297482884857,0.07571077711598788
2835,-0.9963227840299114,0.08567803977757987
2836,-0.995416187492934,0.0956367346351941
2837,-0.9944100493372074,0.10558586581934482
2838,-0.9933044701765471,0.1155244384169136
2839,-0.9920995605688692,0.1254514585706407
2840,-0.9907954410051343,0.1353659335785107
2841,-0.9893922418972989,0.14526687199302285
2842,-0.9878901035652738,0.1551532837203357
2843,-0.9862891762228922,0.16502418011927655
2844,-0.9845896199628883,0.17487857410020546
2845,-0.9827916047408881,0.18471548022372436
2846,-0.9808953103584138,0.1945339147992209
2847,-0.9789009264449037,0.20433289598323748
2848,-0.976808652438749,0.21411144387765574
2849,-0.9746186975673505,0.22386858062768625
2850,-0.9723312808261954,0.23360333051965398
2851,-0.9699466309569575,0.24331472007856975
2852,-0.967464986424624,0.25300177816547764
2853,-0.964886595393648,0.262663536074569
2854,-0.9622117157031326,0.27229902763005287
2855,-0.9594406148410469,0.28190728928277375
2856,-0.9565735699174771,0.29148736020656635
2857,-0.9536108676369156,0.3010382823943383
2858,-0.9505528042695903,0.3105591007538708
2859,-0.9473996856218382,0.3200488632033279
2860,-0.9441518270055238,0.32950662076646475
2861,-0.9408095532065088,0.33893142766752493
2862,-0.9373731984521733,0.34832234142581836
2863,-0.9338431063779925,0.3576784229499692
2864,-0.9302196299931739,0.3669987366318251
2865,-0.9265031316453559,0.37628235044001773
2866,-0.9226939829843734,0.38552833601316633
2867,-0.9187925649250925,0.39473576875271366
2868,-0.9147992676093192,0.40390372791538576
2869,-0.9107144903667849,0.4130312967052663
2870,-0.9065386416752139,0.42211756236547626
2871,-0.9022721391194753,0.4311616162694497
2872,-0.8979154093498248,0.4401625540117962
2873,-0.8934688880392394,0.44911947549874154
2874,-0.8889330198398501,0.458031485038137
2875,-0.8843082583384767,0.46689769142902865
2876,-0.8795950660112695,0.4757172080507774
2877,-0.8747939141774611,0.48448915295172107
2878,-0.869905282952235,0.49321264893736955
2879,-0.8649296611987137,0.5018868236581243
2880,-0.8598675464790726,0.5105108096965132
2881,-0.8547194450047835,0.5190837446539325
2882,-0.8494858715859939,0.5276047712368864
2883,-0.8441673495800457,0.5360730373427166
2884,-0.8387644108391396,0.5444876961448125
2885,-0.8332775956571494,0.552847906177294
2886,-0.8277074527155937,0.5611528314191576
2887,-0.8220545390287662,0.5694016413778794
2888,-0.816319419888036,0.5775935111724635
2889,-0.810502668805317,0.5857276216159303
2890,-0.8046048674557174,0.5938031592972355
2891,-0.7986266056193723,0.601819316662611
2892,-0.7925684811224651,0.6097752920963202
2893,-0.7864310997774459,0.6176702900008197
2894,-0.7802150753224488,0.6255035208763192
2895,-0.7739210293599195,0.633274201399731
2896,-0.7675495912944542,0.6409815545030029
2897,-0.7611013982698595,0.6486248094508245
2898,-0.7545770951054377,0.656203201917701
2899,-0.7479773342315054,0.6637159740643858
2900,-0.7413027756241499,0.671162374613664
2901,-0.7345540867392321,0.6785416589254809
2902,-0.7277319424456403,0.6858530890714053
2903,-0.720837024957804,0.6930959339084225
2904,-0.7138700237674719,0.7002694691520489
2905,-0.706831635574763,0.7073729774487602
2906,-0.6997225642184967,0.7144057484477264
2907,-0.6925435206058085,0.7213670788718479
2908,-0.6852952226410597,0.7282562725880823
2909,-0.6779783951540468,0.7350726406770579
2910,-0.6705937698275185,0.7418155015019657
2911,-0.6631420851240075,0.7484841807767234
2912,-0.6556240862119841,0.7550780116334034
2913,-0.6480405248913395,0.76159633468892
2914,-0.6403921595182057,0.7680384981109677
2915,-0.6326797549291201,0.7744038576832043
2916,-0.6249040823645416,0.7806917768696726
2917,-0.6170659193917267,0.786901626878454
2918,-0.6091660498269726,0.7930327867245475
2919,-0.6012052636572358,0.7990846432919685
2920,-0.5931843569611333,0.8050565913950604
2921,-0.5851041318293346,0.8109480338390127
2922,-0.5769653962843531,0.8167583814795811
2923,-0.568768964199743,0.8224870532820017
2924,-0.5605156552187129,0.828133476379094
2925,-0.5522062946721611,0.8336970861285483
2926,-0.543841713496142,0.8391773261693899
2927,-0.5354227481487732,0.8445736484776145
2928,-0.5269502405265897,0.8498855134209913
2929,-0.5184250378803534,0.855112389813026
2930,-0.5098479927303291,0.8602537549660794
2931,-0.5012199627810318,0.8653090947436362
2932,-0.49254181083545634,0.8702779036117186
2933,-0.4838144047087974,0.8751596846894399
2934,-0.47503861714166756,0.8799539497986922
2935,-0.46621532571282354,0.8846602195129647
2936,-0.4573454127514083,0.8892780232052858
2937,-0.44842976524871786,0.8938068990952864
2938,-0.43946927476950254,0.8982463942953776
2939,-0.43046483736281027,0.9025960648560392
2940,-0.42141735347238174,0.9068554758102152
2941,-0.412327727846606,0.9110242012168102
2942,-0.40319686944804556,0.9151018242032835
2943,-0.39402569136254034,0.9190879370073364
2944,-0.38481511070789887,0.9229821410176885
2945,-0.37556604854218656,0.9267840468139389
2946,-0.36627942977162004,0.9304932742055079
2947,-0.35695618305807636,0.9341094522696562
2948,-0.3475972407262269,0.9376322193885777
2949,-0.3382035386703048,0.9410612232855603
2950,-0.32877601626051567,0.9443961210602144
2951,-0.3193156162491005,0.9476365792227625
2952,-0.3098232846760604,0.9507822737273882
2953,-0.3002999707745527,0.9538328900046412
2954,-0.2907466268759676,0.9567881229928937
2955,-0.28116420831469485,0.959647677168847
2956,-0.2715536733325907,0.9624112665770834
2957,-0.2619159829831532,0.9650786148586621
2958,-0.25225210103541745,0.9676494552787549
2959,-0.24256299387757813,0.9701235307533198
2960,-0.23284963042035106,0.9725005938748095
2961,-0.22311298200008195,0.9747804069369117
2962,-0.21335402228161282,0.9769627419583202
2963,-0.20357372716091554,0.9790473807055329
2964,-0.19377307466750215,0.9810341147146749
2965,-0.18395304486662203,0.9829227453123456
2966,-0.17411461976125525,0.9847130836354849
2967,-0.16425878319391235,0.9864049506502607
2968,-0.15438652074825004,0.9879981771699714
2969,-0.14449881965051292,0.9894926038719651
2970,-0.13459666867081074,0.9908880813135718
2971,-0.12468105802424148,0.992184469947047
2972,-0.1147529792718698,0.9933816401335275
2973,-0.10481342522157093,0.9944794721559946
2974,-0.09486338982874991,0.9954778562312463
2975,-0.084903868096946,0.9963766925208748
2976,-0.07493585597833241,0.9971758911412512
2977,-0.06496035027412098,0.9978753721725134
2978,-0.054978348534882135,0.9984750656665584
2979,-0.04499084896078981,0.9989749116540367
2980,-0.0349988503018014,0.9993748601503497
2981,-0.025003351757782816,0.9996748711606477
2982,-0.01500535287858845,0.9998749146838296
2983,-0.005005853464106223,0.9999749707155431
2984,0.004994146535722412,0.999975029250185
2985,0.014993647120897477,0.9998750902819019
2986,0.024991648341360452,0.9996751638045906
2987,0.03498715039698929,0.999375269810899
2988,0.04497915373757843,0.9989754382902262
2989,0.054966659162793814,0.9984757092257243
2990,0.06494866792209292,0.9978761325902998
2991,0.07492418181459981,0.9971767683416164
2992,0.08489220328892524,0.9963776864160987
2993,0.09485173554292178,0.9954789667219395
2994,0.10480178262336404,0.9944806991311081
2995,0.11474134952554395,0.9933829834703637
2996,0.12466944229277131,0.9921859295112722
2997,0.1345850681157694,0.9908896569592295
2998,0.1444872354319559,0.9894942954414909
2999,0.15437495402459922,0.9879999844942082
3000,0.16424723512184009,0.986406873548476
3001,0.17410309149556874,0.9847151219153889
3002,0.18394153756014786,0.9829248987701104
3003,0.19376158947097097,0.9810363831349548
3004,0.20356226522284696,0.9790497638614857
3005,0.21334258474820067,0.9769652396116304
3006,0.22310157001507958,0.9747830188378139
3007,0.23283824512495696,0.9725033197621137
3008,0.24255163641032185,0.9701263703544373
3009,0.2522407725320457,0.9676524083097254
3010,0.26190468457651633,0.9650816810241826
3011,0.27154240615252934,0.9624144455705373
3012,0.28115297348792706,0.9596509686723351
3013,0.29073542552597603,0.9567915266772656
3014,0.3002888040214724,0.9538364055295284
3015,0.3098121536365666,0.9507859007412383
3016,0.31930452203629717,0.9476403173628739
3017,0.3287649599838241,0.9443999699527733
3018,0.33819252143535267,0.9410651825456775
3019,0.34758626363473766,0.9376362886203271
3020,0.3569452472077592,0.9341136310661147
3021,0.36626853625606,0.9304975621487956
3022,0.37555519845073515,0.9267884434752617
3023,0.38480430512556524,0.9229866459573801
3024,0.39401493136988275,0.9190925497749028
3025,0.4031861561210633,0.9151065443374481
3026,0.41231706225663173,0.9110290282455595
3027,0.4214067366859745,0.9068604092508464
3028,0.4304542704416487,0.9026011042152083
3029,0.4394587587702787,0.8982515390691488
3030,0.44841930122303164,0.8938121487691822
3031,0.45733500174566233,0.8892833772543387
3032,0.46620496876811846,0.8846656774017698
3033,0.47502831529369777,0.8799595109814607
3034,0.4838041589877477,0.8751653486100536
3035,0.49253162226589886,0.8702836697037853
3036,0.5012098323818234,0.8653149624305467
3037,0.5098379215145098,0.8602597236610651
3038,0.5184150268550447,0.8551184589192173
3039,0.5269402906928942,0.8498916823314777
3040,0.5354128605016742,0.8445799165755049
3041,0.5438318890244043,0.8391836928278745
3042,0.5521965343582318,0.8337035507109614
3043,0.5605059600386235,0.8281400382389771
3044,0.5687593351230114,0.8224937117631689
3045,0.5769558342738869,0.8167651359161844
3046,0.585094637841335,0.8109548835556083
3047,0.593174931944999,0.8050635357066767
3048,0.6011959085554686,0.7990916815041743
3049,0.6091567655750826,0.7930399181335215
3050,0.6170567069181391,0.7869088507710553
3051,0.6248949425905037,0.7806990925235121
3052,0.6326706887686093,0.7744112643667166
3053,0.6403831678778381,0.7680459950834844
3054,0.6480316086702791,0.7616039212007437
3055,0.655615246301853,0.7550856869258831
3056,0.6631333224087967,0.7484919440823299
3057,0.6705850851834996,0.7418233520443684
3058,0.6779697894496841,0.7350805776712025
3059,0.6852866967369237,0.7282642952402694
3060,0.6925350753544895,0.7213751863798122
3061,0.6997142004645199,0.7144139400007171
3062,0.7068233541545039,0.7073812522276219
3063,0.7138618255090724,0.700277826329304
3064,0.72082891068109,0.6931043726483532
3065,0.7277239129620395,0.6858616085301377
3066,0.7345461428516928,0.6785502582510691
3067,0.7412949181270609,0.6711710529461753
3068,0.7479695639106163,0.6637247305359869
3069,0.7545694127377807,0.656212035652745
3070,0.7610938046236713,0.6486337195659377
3071,0.7675420871290994,0.6409905401071738
3072,0.7739136154258147,0.6332832615943992
3073,0.7802077523609874,0.6255126547554651
3074,0.7864238685209239,0.6176794966510556
3075,0.7925613422940084,0.6097845705969809
3076,0.7986195599328635,0.6018286660858465
3077,0.8045979156157254,0.5938125787081036
3078,0.8104958115070257,0.5857371100724897
3079,0.8163126578171752,0.5776030677258688
3080,0.822047872861543,0.5694112650724752
3081,0.8277008831186247,0.5611625212925743
3082,0.8332711232873945,0.5528576612605441
3083,0.8387580363438356,0.544497515462388
3084,0.8441610735966423,0.5360829199126856
3085,0.8494796947420893,0.527614716070992
3086,0.8547133679180621,0.5190937507576912
3087,0.859861569757243,0.5105208760693146
3088,0.8649237854394484,0.5018969492933312
3089,0.8698995087431097,0.49322283282241836
3090,0.8747882420958968,0.48449939406822334
3091,0.8795894966244743,0.4757275053746215
3092,0.8843027922033893,0.4669080439304822
3093,0.8889276575030839,0.45804189168194986
3094,0.8934636300370282,0.4491299352442493
3095,0.8979102562079688,0.44017306581302434
3096,0.9022670913532886,0.43117217907521804
3097,0.9065336997894732,0.42212817511950423
3098,0.9107096548556788,0.4130419583462785
3099,0.9147945389563988,0.4039144373772181
3100,0.9187879436032232,0.39474652496442
